name	Sample	OTU	type	effect	mean_Accuracy	sd_Accuracy	mean_Precision	sd_Precision	mean_TPR	sd_TPR	mean_F1_score	sd_F1_score	mean_FPR	sd_FPR	mean_Specificity	sd_Specificity	mean_FDR	sd_FDR
AAnew_TSS	20	200	abundant	1	0.711377551	0.041578274	0.057617345	0.029152684	0.125	0.07116483	0.077982018	0.039932397	0.223469388	0.048919408	0.776530612	0.048919408	0.942382655	0.029152684
AAnew_TSS	20	200	abundant	2	0.788854167	0.038733089	0.215755077	0.064422657	0.4046875	0.116997104	0.278793578	0.076684554	0.168460648	0.04124047	0.831539352	0.04124047	0.784244923	0.064422657
AAnew_TSS	20	200	abundant	5	0.875736842	0.032811263	0.446249127	0.070665	0.814736842	0.084385666	0.572507008	0.066601481	0.11748538	0.037214621	0.88251462	0.037214621	0.553750873	0.070665
AAnew_TSS	20	100	abundant	1	0.763368421	0.048916136	0.057260572	0.068073719	0.087368421	0.102357431	0.068116373	0.079501185	0.161520468	0.052487644	0.838479532	0.052487644	0.942739428	0.068073719
AAnew_TSS	20	100	abundant	2	0.835876289	0.047538418	0.307867113	0.118609816	0.462886598	0.169754472	0.362716081	0.127708427	0.122680412	0.048403459	0.877319588	0.048403459	0.692132887	0.118609816
AAnew_TSS	20	100	abundant	5	0.922604167	0.036309917	0.594141119	0.129111873	0.901041667	0.107110166	0.708731145	0.109828885	0.075	0.036798452	0.925	0.036798452	0.405858881	0.129111873
AAnew_TSS	20	100	abundant	10	0.95244898	0.027547942	0.704857709	0.12435929	0.980612245	0.044624812	0.813770956	0.088300701	0.050680272	0.030274562	0.949319728	0.030274562	0.295142291	0.12435929
AAnew_TSS	20	200	abundant	10	0.911223404	0.030415458	0.546727048	0.089108482	0.914893617	0.075786126	0.679638176	0.076361622	0.089184397	0.033247271	0.910815603	0.033247271	0.453272952	0.089108482
AAnew_TSS	20	300	abundant	1	0.69322695	0.037758119	0.061290019	0.028010769	0.145390071	0.072808658	0.085637727	0.03944314	0.245902285	0.043651556	0.754097715	0.043651556	0.938709981	0.028010769
AAnew_TSS	20	300	abundant	2	0.768736842	0.034267681	0.190957442	0.046634621	0.397192982	0.10054969	0.256280003	0.059997728	0.189980507	0.037502488	0.810019493	0.037502488	0.809042558	0.046634621
AAnew_TSS	20	300	abundant	5	0.854666667	0.024421477	0.389669247	0.05150765	0.753666667	0.081635224	0.51109182	0.051291795	0.134111111	0.028340332	0.865888889	0.028340332	0.610330753	0.05150765
AAnew_TSS	20	300	abundant	10	0.885992908	0.0296357	0.473021332	0.073073181	0.872340426	0.068546664	0.609861373	0.065904266	0.11249015	0.032912445	0.88750985	0.032912445	0.526978668	0.073073181
AAnew_TSS	20	400	abundant	1	0.692710526	0.033385369	0.056468652	0.021923349	0.132631579	0.056266095	0.078749958	0.03057151	0.24505848	0.038866041	0.75494152	0.038866041	0.943531348	0.021923349
AAnew_TSS	20	400	abundant	2	0.771520619	0.033977928	0.192496886	0.040665006	0.392268041	0.085113345	0.25653218	0.050536093	0.186340206	0.038439178	0.813659794	0.038439178	0.807503114	0.040665006
AAnew_TSS	20	400	abundant	5	0.853515625	0.028893129	0.390712775	0.058692391	0.765885417	0.08359676	0.514327996	0.058046888	0.136747685	0.033293054	0.863252315	0.033293054	0.609287225	0.058692391
AAnew_TSS	20	400	abundant	10	0.888582474	0.025970504	0.477880022	0.065029405	0.879639175	0.062325788	0.616270651	0.058266337	0.110423826	0.029282264	0.889576174	0.029282264	0.522119978	0.065029405
AAnew_TSS	20	500	abundant	1	0.7025625	0.036896102	0.059926899	0.020612019	0.135208333	0.056176023	0.082369531	0.028891114	0.234398148	0.043585834	0.765601852	0.043585834	0.940073101	0.020612019
AAnew_TSS	20	500	abundant	2	0.772304348	0.03619111	0.195382689	0.04329168	0.396086957	0.077274401	0.259811833	0.050562282	0.18589372	0.040717263	0.81410628	0.040717263	0.804617311	0.04329168
AAnew_TSS	20	500	abundant	5	0.850489362	0.026097726	0.383465127	0.05095581	0.76787234	0.074326689	0.509222439	0.051675091	0.140330969	0.029343826	0.859669031	0.029343826	0.616534873	0.05095581
AAnew_TSS	20	500	abundant	10	0.894442105	0.024256044	0.493165284	0.064270182	0.888842105	0.058105977	0.631274806	0.055213074	0.104935673	0.027993355	0.895064327	0.027993355	0.506834716	0.064270182
AAnew_TSS	20	800	abundant	1	0.674680851	0.020536271	0.071202217	0.019352643	0.188829787	0.058929407	0.103238137	0.028996423	0.271335697	0.024396039	0.728664303	0.024396039	0.928797783	0.019352643
AAnew_TSS	20	800	abundant	2	0.727860825	0.022960393	0.152400049	0.024006046	0.377706186	0.073203902	0.21658515	0.034902061	0.233233104	0.02779965	0.766766896	0.02779965	0.847599951	0.024006046
AAnew_TSS	20	800	abundant	5	0.801224227	0.019133219	0.288293907	0.027752222	0.666108247	0.071874066	0.401482489	0.035021921	0.183762887	0.022740061	0.816237113	0.022740061	0.711706093	0.027752222
AAnew_TSS	20	800	abundant	10	0.844881579	0.018203082	0.370501628	0.031883147	0.769473684	0.065225565	0.498758649	0.034045601	0.146739766	0.02237478	0.853260234	0.02237478	0.629498372	0.031883147
AAnew_TSS	20	1000	abundant	1	0.681589474	0.022609306	0.071524761	0.017094989	0.183368421	0.050877628	0.102670768	0.025132475	0.263052632	0.026982453	0.736947368	0.026982453	0.928475239	0.017094989
AAnew_TSS	20	1000	abundant	2	0.7339375	0.024190391	0.155894685	0.022880282	0.375	0.068456671	0.219497538	0.032017119	0.226180556	0.029326338	0.773819444	0.029326338	0.844105315	0.022880282
AAnew_TSS	20	1000	abundant	5	0.803947917	0.020713265	0.290158587	0.028501496	0.654583333	0.069568848	0.400859837	0.033390506	0.179456019	0.025342357	0.820543981	0.025342357	0.709841413	0.028501496
AAnew_TSS	20	1000	abundant	10	0.85028866	0.018424372	0.381145893	0.03292968	0.772268041	0.049571185	0.50907147	0.031521393	0.141042383	0.022159526	0.858957617	0.022159526	0.618854107	0.03292968
AAnew_TSS	20	2000	abundant	1	0.710942708	0.018924208	0.091045872	0.015751912	0.211354167	0.0471921	0.126987015	0.023207323	0.233547454	0.023038427	0.766452546	0.023038427	0.908954128	0.015751912
AAnew_TSS	20	2000	abundant	2	0.756197917	0.017012763	0.16746281	0.019773547	0.362864583	0.061180255	0.228580477	0.028850784	0.20009838	0.021864964	0.79990162	0.021864964	0.83253719	0.019773547
AAnew_TSS	20	2000	abundant	5	0.814859375	0.016083778	0.296843861	0.02462315	0.615677083	0.055822179	0.399694903	0.028508354	0.163009259	0.019556264	0.836990741	0.019556264	0.703156139	0.02462315
AAnew_TSS	20	2000	abundant	10	0.859265957	0.015445656	0.39096979	0.033045233	0.70787234	0.056213348	0.502197569	0.030673509	0.12391253	0.019420435	0.87608747	0.019420435	0.60903021	0.033045233
ALDEx2_wi	20	100	abundant	1	0.989010989	0	0	0	0	0	0	0	0	0	1	0	0	0
ALDEx2_wi	20	100	abundant	10	0.98706044	0.002461998	0.372649975	0.170111086	0.259	0.125690055	0.298961509	0.134650937	0.00485	0.002096314	0.99515	0.002096314	0.622350025	0.173760052
ALDEx2_wi	20	100	abundant	2	0.988967033	0.000424389	0.03875	0.178569424	0.0065	0.030204496	0.010708458	0.048833871	0.000116667	0.000422658	0.999883333	0.000422658	0.07125	0.246895506
ALDEx2_wi	20	100	abundant	5	0.988296703	0.001932618	0.359512266	0.297153126	0.1385	0.121414403	0.191234626	0.156370706	0.002261111	0.001675956	0.997738889	0.001675956	0.550487734	0.32492175
ALDEx2_wi	20	1000	abundant	1	0.9	0	0	0	0	0	0	0	0	0	1	0	0	0
ALDEx2_wi	20	1000	abundant	10	0.89874	0.002321497	0.323922104	0.271118113	0.0225	0.022298793	0.040979187	0.038757834	0.0039	0.003524202	0.9961	0.003524202	0.531077896	0.32201485
ALDEx2_wi	20	1000	abundant	2	0.899995	0.000122679	0.005	0.070710678	5.00E-05	0.000707107	9.90E-05	0.001400211	1.11E-05	0.000110832	0.999988889	0.000110832	0.01	0.099748427
ALDEx2_wi	20	1000	abundant	5	0.899815	0.001219925	0.186767857	0.335558459	0.00495	0.010272542	0.009475371	0.019327897	0.000755556	0.001447041	0.999244444	0.001447041	0.248232143	0.384058993
ALDEx2_wi	20	200	abundant	1	0.978255435	7.69E-05	0	0	0	0	0	0	5.56E+06	7.86E-05	0.999994444	7.86E-05	0.005	0.070710678
ALDEx2_wi	20	2000	abundant	1	0.818181818	0	0	0	0	0	0	0	0	0	1	0	0	0
ALDEx2_wi	20	2000	abundant	10	0.817236364	0.002181285	0.35971806	0.27342624	0.013075	0.012254396	0.024839155	0.022673872	0.004061111	0.00369203	0.995938889	0.00369203	0.48528194	0.30711905
ALDEx2_wi	20	2000	abundant	2	0.818181818	9.11E-05	0.0125	0.09293511	0.000125	0.000929351	0.0002468	0.001831264	2.78E-05	0.000206522	0.999972222	0.000206522	0.0125	0.09293511
ALDEx2_wi	20	2000	abundant	5	0.817909091	0.001097437	0.146932554	0.282582377	0.002375	0.005397224	0.004612806	0.010330841	0.000861111	0.00176277	0.999138889	0.00176277	0.218067446	0.353907396
ALDEx2_wi	20	300	abundant	1	0.967741935	0	0	0	0	0	0	0	0	0	1	0	0	0
ALDEx2_wi	20	300	abundant	10	0.96616129	0.002548452	0.359575923	0.251789796	0.0765	0.05862728	0.120647595	0.085359746	0.004183333	0.002953362	0.995816667	0.002953362	0.605424077	0.268413909
ALDEx2_wi	20	300	abundant	2	0.967698925	0.000338145	0.02	0.140351318	0.000666667	0.004678377	0.001290323	0.009054924	6.67E-05	0.000307888	0.999933333	0.000307888	0.05	0.218491861
ALDEx2_wi	20	300	abundant	5	0.967446237	0.001388602	0.256972222	0.357972492	0.024333333	0.037911708	0.042498773	0.0630746	0.001116667	0.00155347	0.998883333	0.00155347	0.338027778	0.401418444
ALDEx2_wi	20	400	abundant	1	0.957452128	7.52E-05	0.005	0.070710678	0.000125	0.001767767	0.000243902	0.003449301	0	0	1	0	0	0
ALDEx2_wi	20	400	abundant	10	0.955861702	0.003048379	0.39456207	0.216551924	0.07925	0.054915993	0.126716224	0.0797301	0.005177778	0.003613638	0.994822222	0.003613638	0.57043793	0.230393845
ALDEx2_wi	20	400	abundant	2	0.957404255	0.000382158	0.015	0.112320332	0.000625	0.004646756	0.001185479	0.008766845	7.22E-05	0.000402817	0.999927778	0.000402817	0.04	0.19068187
ALDEx2_wi	20	400	abundant	5	0.956904255	0.001659049	0.207901571	0.31351104	0.021	0.034404481	0.0367286	0.057770253	0.0015	0.001963593	0.9985	0.001963593	0.402098429	0.417620083
ALDEx2_wi	20	500	abundant	1	0.947368421	0	0	0	0	0	0	0	0	0	1	0	0	0
ALDEx2_wi	20	500	abundant	10	0.945089474	0.003457976	0.394769899	0.190680192	0.0783	0.049915607	0.125646239	0.072170735	0.006755556	0.004145981	0.993244444	0.004145981	0.590230101	0.198256329
ALDEx2_wi	20	500	abundant	2	0.947373684	0.000129136	0.0125	0.105591181	3.00E-04	0.00243715	0.000584465	0.004748293	1.11E-05	0.000110832	0.999988889	0.000110832	0.0075	0.078897873
ALDEx2_wi	20	500	abundant	5	0.947031579	0.001939407	0.291186563	0.337982563	0.0232	0.030104675	0.041748429	0.052679444	0.001644444	0.002151182	0.998355556	0.002151182	0.378813437	0.378542458
ALDEx2_wi	20	800	abundant	1	0.918367347	0	0	0	0	0	0	0	0	0	1	0	0	0
ALDEx2_wi	20	800	abundant	10	0.917423469	0.002280412	0.35764779	0.267906734	0.02575	0.022613477	0.046960654	0.039851556	0.003316667	0.002935452	0.996683333	0.002935452	0.50735221	0.303456213
ALDEx2_wi	20	800	abundant	2	0.918352041	0.000161016	0	0	0	0	0	0	1.67E-05	0.000175329	0.999983333	0.000175329	0.01	0.099748427
ALDEx2_wi	20	800	abundant	5	0.918132653	0.001066589	0.156468254	0.311000233	0.0049375	0.010988909	0.009402012	0.020561014	0.000694444	0.001227502	0.999305556	0.001227502	0.268531746	0.401847551
ALDEx2_wi	20	200	abundant	2	0.978244565	0.000297974	0.026666667	0.158016742	0.0015	0.008550765	0.002815735	0.016060069	5.00E-05	0.000279531	0.99995	0.000279531	0.033333333	0.17682604
ALDEx2_wi	20	200	abundant	5	0.977717391	0.001691645	0.312414683	0.350675761	0.04875	0.057247918	0.08014109	0.089566037	0.001638889	0.001775045	0.998361111	0.001775045	0.427585317	0.391239478
